0.07078,0.35897
-0.11082,-0.12531
-0.35228,0.07843
-0.10153,-0.12531
0.02184,0.07843
-0.59433,-0.33333
-0.85510,0.07843
-0.53688,-0.58687
0.03550,0.07843
-0.53688,-0.58687
0.82945,-0.09195
-0.91323,0.21505
-0.82940,-0.06972
-0.46998,0.11852
-0.22303,0.07843
0.22547,0.24217
-0.44892,0.21612
-0.94371,-0.33333
0.10529,-0.12222
-0.75630,0.41667
-0.86137,0.07843
0.24485,0.07843
-0.56891,0.07843
-0.35995,0.07843
-0.82940,-0.06972
-0.11191,-0.06769
-0.51386,0.40000
-0.98380,0.03704
0.43179,-0.33333
0.65773,0.07843
-0.64998,0.05462
-0.51275,0.11594
-0.24171,0.36364
-0.75520,0.07843
-0.40688,-0.08902
-0.66667,0.07843
-0.51518,-0.00699
-0.64350,0.07843
-0.86638,0.07843
0.07875,0.02174
-0.11082,-0.12531
-0.30665,-0.00230
-0.58234,0.07843
-0.75247,0.07843
-0.02430,0.00000
-0.72358,0.00000
-0.89337,0.25000
-0.92038,0.41176
-0.55497,0.00000
-0.45566,0.00000
-0.43819,0.07843
0.22116,0.07843
0.31926,-0.14646
-0.95473,0.23188
-0.96296,0.07843
-0.11082,-0.12531
-0.92588,0.07843
-0.59461,0.07843
-0.71272,0.58621
-0.26582,0.07843
-0.17432,0.07843
-0.42685,0.00000
-0.82940,-0.06972
-0.82609,0.41350
-0.54722,-0.03101
-0.51064,0.07843
-0.51064,0.07843
-0.20852,0.05797
-0.22438,0.07843
0.90060,0.36364
-0.87856,0.07843
-0.94187,0.41176
-0.54228,-0.15385
-0.39359,-0.36601
-0.67736,0.07843
-0.64131,0.07843
-0.71245,-0.10476
-0.58913,0.07843
-0.59222,-0.33333
0.18639,0.03687
0.61040,-0.25045
-0.94187,0.41176
-0.17184,0.15000
-0.95178,0.07843
0.70444,0.40580
0.08396,0.07843
0.73744,-0.35294
-0.97545,0.07843
-0.90517,0.00000
-0.64775,-0.33333
-0.66050,0.34884
-0.66050,0.34884
0.43498,-0.28054
-0.84244,0.07843
0.38977,0.48936
-0.38524,0.33333
-0.29846,-0.10548
-0.97389,-0.02887
0.29763,0.01170
-0.99167,0.07843
0.00000,0.00000
0.39124,0.07843
-0.11082,-0.12531
-0.33235,-0.00414
-0.96912,0.07843
-0.14060,0.41081
0.00513,0.41176
-0.98463,-0.25281
0.29719,0.00000
-0.42416,0.01333
-0.46839,0.07407
0.00000,-0.12531
-0.25000,-0.33913
0.81520,0.07843
-0.63278,0.26667
-0.85717,0.37951
0.77147,0.39640
-0.47833,0.07843
-0.43629,-0.24041
-0.95729,0.07843
0.69823,0.07843
0.12558,-0.02778
-0.52224,-0.08824
0.02924,0.07843
0.00000,0.00000
0.10972,-0.48297
-0.33792,-0.28022
-0.71018,0.07843
0.00000,0.00000
0.66138,-0.18347
-0.41557,-0.48297
-0.91437,-0.06349
-0.86605,0.07843
-0.65212,-0.02000
-0.24850,0.07843
-0.93685,0.07843
-0.37724,-0.41176
-0.15369,0.21961
-0.54012,-0.18135
-0.17858,0.00000
0.70848,0.01449
-0.29565,0.73333
-0.12608,0.12605
-0.94187,0.41176
0.01220,0.73333
-0.19303,-0.06972
-0.10586,0.01232
0.00000,0.00000
-0.98663,-0.12157
-0.53081,0.07843
-0.63249,0.00000
0.80806,0.34392
0.21461,0.07843
-0.70751,0.45614
-0.31786,-0.36694
0.29719,0.00000
-0.51503,0.05462
0.86911,0.07843
0.04211,0.24561
-0.56512,0.07843
0.94115,-0.21981
-0.71369,0.07843
-0.72616,0.07843
-0.76254,0.00183
0.00000,0.00000
-0.78425,0.07843
-0.63249,0.00000
-0.99197,0.07843
0.00000,-0.26207
-0.73454,0.52381
-0.94216,0.07843
-0.58537,0.07843
-0.48144,0.61905
0.32770,-0.34454
-0.47075,0.21212
-0.98156,0.07843
-0.37592,0.73333
-0.11082,-0.12531
0.57629,0.07843
-0.82166,0.07843
-0.40838,0.23810
0.09292,0.07843
0.91241,0.07843
-0.57414,0.07843
0.26543,0.00000
0.01591,0.40000
0.29719,0.00000
0.53997,0.07843
-0.64669,0.07843
-0.30632,0.34926
-0.93638,0.45614
-0.76686,0.07843
0.18072,-0.18824
-0.66165,0.07843
-0.73433,0.07843
0.01591,0.45614
-0.53953,-0.09474
-0.96016,0.07843
0.42828,-0.02778
-0.48496,0.00000
-0.55631,0.07843
0.73814,-0.06972
0.72224,0.16569
-0.67335,-0.26087
0.08815,0.17895
0.39124,0.07843
-0.17225,0.73333
-0.97697,0.07843
-0.19129,0.07843
-0.94279,0.07692
0.33442,-0.37771
-0.62083,0.07843
-0.66789,0.07843
-0.72299,0.07843
-0.69617,-0.30252
-0.42879,0.07843
0.74501,0.27950
-0.06168,0.07843
-0.93056,0.00000
0.09365,-0.19478
-0.94656,0.41176
0.44519,0.16569
-0.92845,0.11579
-0.23762,0.04526
-0.00588,-0.48297
0.01591,0.45614
0.00000,0.00000
-0.33652,0.00000
-0.88362,0.00000
0.24848,0.00000
-0.96927,0.07843
-0.93381,0.41176
0.01591,0.45614
-0.83712,0.04233
0.00000,0.00000
-0.87752,0.07843
-0.56623,0.07843
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
0.13927,0.29469
-0.12608,0.12605
-0.10372,0.00000
0.13927,0.29469
-0.76213,0.07843
0.06523,0.12121
-0.58221,-0.18824
-0.78701,0.07843
-0.25123,0.07843
0.00050,0.07273
0.67090,-0.07510
-0.92104,0.07843
-0.50558,-0.34686
-0.04024,0.00000
-0.38512,0.14783
-0.76827,0.07843
-0.40544,0.00000
-0.40335,0.38889
0.68563,0.07843
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
0.40647,0.29630
0.01084,0.31373
0.55357,-0.03008
-0.60886,-0.38134
0.21634,0.23188
-0.10153,-0.12531
-0.59704,0.26455
-0.80853,0.07843
0.05645,-0.10860
-0.60171,0.10196
0.09365,-0.19478
-0.68919,0.00000
0.21251,0.28017
-0.74913,0.07843
-0.59099,0.07843
-0.91765,0.14943
0.75946,-0.36601
-0.55497,0.00000
0.01591,0.45614
-0.22393,-0.01648
0.00000,0.00000
-0.55497,0.00952
0.32228,0.33017
-0.34283,-0.12531
-0.55497,-0.01609
-0.52659,0.07843
0.27082,0.13662
-0.65747,-0.04278
-0.92104,0.07843
-0.89422,0.26667
0.02591,0.07843
0.72060,0.07843
0.52745,0.07843
-0.10372,0.00000
0.40342,0.30952
-0.28788,-0.05128
-0.93539,0.22258
0.65412,-0.14286
-0.55662,-0.48297
-0.73414,0.18889
-0.58851,0.18667
-0.83712,-0.06972
-0.41578,-0.21142
-0.64685,-0.08824
0.14094,0.00000
0.52107,0.41667
-0.48954,0.07843
-0.78358,0.21212
-0.11483,-0.15942
0.87017,0.00000
0.12987,-0.07510
-0.25010,0.30303
-0.13023,0.36970
0.71765,0.07843
-0.41925,0.07843
-0.70216,0.30952
-0.10372,0.00000
-0.88225,0.41176
-0.57788,0.07843
-0.58969,0.07843
-0.67802,0.07843
-0.41659,-0.50000
-0.87845,0.07843
-0.78294,0.14943
0.01591,0.45614
0.15874,0.41176
0.16850,0.09524
-0.66667,0.08065
0.52836,0.07843
-0.57876,0.07843
-0.95813,0.07843
-0.06014,0.12500
0.05741,0.00000
0.28571,-0.02783
0.31327,0.66667
0.50000,-0.17171
-0.99858,0.45614
-0.52831,0.07843
0.18213,0.07843
-0.44678,0.07843
0.21805,0.00000
-0.28872,0.07843
-0.12635,0.07843
-0.79060,0.41026
-0.11082,-0.12531
-0.23557,-0.80952
0.39124,0.07843
-0.96244,0.07843
-0.12608,0.12605
-0.73784,0.07843
-0.61065,0.44767
-0.47777,0.07843
0.00000,-0.69846
0.29820,0.41176
-0.82252,-0.03348
-0.39610,0.29304
-0.64160,-0.38311
0.87418,-0.06268
-0.11082,-0.12531
0.00000,0.00000
0.85553,-0.31237
-0.65672,0.07843
0.00000,0.00000
0.08446,-0.10370
-0.03688,-0.84615
0.71220,0.07843
-0.81593,0.13244
0.07471,0.22222
0.24848,0.00000
-0.78989,0.07843
-0.69918,0.43590
-0.25037,0.07843
-0.81541,-0.80000
0.44519,0.16569
-0.61384,0.31373
-0.70588,-0.01569
-0.63725,0.06995
0.58501,-0.24449
0.70072,-0.32737
-0.42711,0.35897
-0.66667,0.07843
-0.31845,0.07843
-0.39503,0.07843
-0.95924,0.20513
-0.74834,0.17241
-0.70251,0.01485
-0.91675,0.43137
-0.41884,0.38095
-0.34990,0.01449
0.57390,0.16667
-0.38474,0.07843
-0.50727,0.07843
-0.14556,0.07843
-0.67560,0.35000
0.61570,0.01186
-0.29565,0.73333
0.19743,0.07843
-0.38250,0.07843
-0.17491,0.38095
-0.49339,0.45614
0.14328,-0.08824
-0.98586,-0.02220
-0.87022,0.30952
-0.12608,0.12605
0.35274,0.41176
-0.92875,0.07843
-0.11082,-0.12531
0.05737,-0.31551
0.45833,0.07143
0.00000,0.00000
-0.11082,-0.12531
-0.86378,-0.14379
-0.93756,0.07843
-0.50185,0.07843
-0.33529,-0.20221
0.23469,-0.58333
0.40974,0.07843
-0.97270,0.07843
-0.60776,0.00000
-0.55764,0.00000
0.00973,0.06061
0.79813,0.07843
-0.59769,0.07843
-0.94773,0.07843
0.79359,0.07843
-0.35414,0.07660
-0.72510,-0.33333
-0.33152,-0.21429
-0.93381,0.41176
-0.76434,0.07843
0.80806,0.34392
-0.50796,0.41176
-0.97389,0.01448
0.27807,0.01852
0.87178,0.41176
-0.80782,-0.02574
-0.52416,0.07843
0.43488,0.07843
-0.50799,0.07843
-0.47458,0.15714
-0.67972,-0.13333
-0.29427,-0.17647
0.99371,0.66667
-0.14549,0.07843
-0.46761,0.07843
-0.82490,0.00000
0.00000,0.00000
-0.82963,0.07843
0.27391,0.07843
-0.07748,0.07843
0.09986,0.01000
-0.06841,0.07843
-0.14963,0.66667
-0.93411,0.07843
-0.23092,0.42424
-0.45292,0.07843
0.21267,0.45455
-0.06790,-0.17105
-0.95924,0.23188
-0.29473,-0.60909
-0.49220,0.45614
-0.91661,0.16667
-0.39193,0.00000
0.44519,0.16569
-0.66667,0.45614
-0.13321,0.07843
-0.77869,0.07843
0.06268,0.07843
0.40959,-0.06972
-0.10609,0.00000
-0.66667,0.27642
-0.80675,0.07843
-0.58309,0.07843
-0.64357,0.07843
0.02057,0.01449
-0.25349,-0.08730
-0.01026,0.07843
0.92550,0.41176
0.21259,0.03704
0.79706,0.31884
0.86464,0.41667
0.70378,0.03704
-0.54889,0.37037
-0.19080,-0.15667
-0.70230,0.45614
-0.53587,0.11852
-0.11082,-0.12531
-0.36856,-0.43439
-0.90626,-0.33824
-0.47589,-0.14462
0.05512,-0.06791
0.11931,0.09302
-0.60086,0.08286
-0.28042,-0.48297
-0.26430,0.07843
-0.46313,0.07843
0.26898,0.15517
-0.15218,0.06085
-0.77782,0.07843
-0.80403,0.00000
-0.99900,0.07843
0.33309,0.07843
-0.38967,0.45614
0.22526,0.07843
-0.68766,0.07843
-0.25000,-0.47059
-0.99405,0.07843
0.48516,0.07843
-0.06460,-0.05000
0.81359,0.61538
-0.79100,0.34884
-0.77577,0.37899
-0.38060,-0.25490
0.03962,0.07843
0.13058,0.03101
-0.60620,0.28485
0.93409,0.00000
-0.99012,0.07843
0.00000,-0.01786
-0.11082,-0.12531
0.08761,-0.22460
-0.13023,0.12637
-0.78867,0.26923
-0.43427,0.45614
-0.51064,0.00000
-0.49762,-0.14286
-0.11082,-0.12531
-0.11096,0.20000
0.39124,0.07843
-0.98080,0.00000
0.69715,0.07843
-0.89569,0.41176
-0.31814,-0.17798
-0.56631,0.16667
-0.79408,0.07843
-0.27751,0.00000
-0.12608,0.12605
-0.61814,0.73333
-0.12608,0.12605
-0.10270,0.45614
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.14963,0.66667
-0.83938,0.07843
0.23439,0.09524
-0.50231,0.41176
-0.50000,0.41667
-0.61983,0.07843
0.92793,0.07527
-0.12608,0.12605
-0.12608,0.12605
-0.12608,0.12605
-0.10153,-0.12531
-0.35184,-0.07636
-0.25000,-0.48297
0.00000,0.00000
-0.94186,-0.14815
-0.81517,-0.08824
0.00000,0.00000
-0.77844,-0.27778
