-0.05814,-0.30252
-0.20929,0.07843
-0.86836,0.07843
-0.04778,-0.30645
-0.63434,0.07843
-0.05814,-0.30252
-0.96458,0.34848
-0.99893,-0.10753
0.88933,0.07843
-0.05814,-0.30252
-0.80287,-0.29194
-0.49239,0.00000
-0.59388,-0.20986
0.19740,-0.35294
0.37574,-0.02778
-0.38836,0.06388
-0.57399,0.41176
0.50802,0.07843
0.63537,0.00000
-0.05814,-0.30252
-0.99390,0.07843
-0.63434,0.07843
0.65894,0.07843
-0.05814,-0.30252
-0.31427,0.07843
-0.57399,0.41176
-0.78048,0.07843
0.58874,-0.06250
-0.21554,-0.16923
-0.33235,-0.00414
-0.01613,-0.17236
-0.51542,-0.13333
0.26593,-0.01786
0.07956,0.00000
-0.85085,0.07843
0.75117,0.32653
0.58740,0.05913
-0.00550,0.07407
-0.63252,0.41176
0.86026,0.41176
-0.75125,0.00000
-0.05814,-0.30952
0.19823,0.00000
-0.93457,-0.01087
-0.27386,0.45614
-0.05814,-0.30252
0.04420,-0.32593
-0.60705,-0.30252
-0.64243,-0.18824
0.65993,-0.11366
-0.95369,0.07843
-0.49863,-0.01386
0.32492,0.07843
-0.90788,-0.47368
-0.79921,-0.11905
-0.46163,0.07843
0.70027,0.07843
0.07956,-0.09357
-0.38437,0.04579
-0.57405,-0.08225
0.31600,0.07843
0.47609,0.00000
-0.71257,0.07843
-0.23147,0.45614
-0.34722,-0.09942
-0.63489,0.21667
-0.81212,0.00000
-0.59119,0.14493
-0.63861,0.02985
-0.96383,0.07843
-0.64299,0.07843
0.67077,0.00000
-0.28696,0.07843
-0.61659,0.07843
-0.09916,-0.13565
-0.50000,0.26054
-0.00142,0.00000
-0.68989,0.07843
-0.90440,0.45614
-0.49148,-0.15373
-0.68191,0.24113
-0.31651,0.41176
-0.69331,0.38889
-0.72308,0.00000
0.22556,-0.10303
-0.22320,0.00000
-0.36536,0.07843
-0.03329,0.19048
-0.79628,0.07843
0.00000,0.05495
0.14951,0.26667
-0.02758,0.73333
0.08158,-0.26824
-0.45509,0.30924
-0.34808,0.07843
-0.28257,0.07843
0.45172,0.41176
-0.41215,0.00000
-0.36728,0.41176
-0.24745,0.19062
-0.12658,-0.28824
-0.33399,0.07843
0.19740,-0.35294
-0.41169,0.00000
-0.46546,0.07843
0.05050,-0.79310
0.19823,0.00000
-0.81743,0.07843
-0.46233,0.32184
0.07674,0.08392
