-0.69221,0.35714,0.00000
0.54352,0.40854,8.00000
-0.52796,0.07843,1.00000
-0.53427,0.45614,0.00000
0.65300,0.10196,8.00000
0.56889,0.08456,8.00000
0.39697,0.07843,9.00000
-0.49580,-0.30556,3.00000
0.80091,-0.48297,11.00000
-0.55497,0.00000,1.00000
-0.14865,0.07843,6.00000
0.73882,0.07843,11.00000
-0.05382,0.15686,6.00000
-0.79295,0.09182,4.00000
0.81128,0.00000,11.00000
0.30000,0.00000,9.00000
0.28686,0.24472,10.00000
-0.52432,0.07843,1.00000
0.60115,-0.51389,5.00000
-0.71935,0.07843,4.00000
-0.34283,-0.12531,1.00000
-0.64887,0.28205,0.00000
0.53385,0.15875,8.00000
-0.78157,0.07843,4.00000
0.28193,-0.04630,9.00000
0.00000,0.14778,6.00000
-0.97010,0.06038,4.00000
-0.12069,0.17281,6.00000
-0.44608,0.21176,2.00000
-0.36770,0.33333,2.00000
-0.97389,-0.02887,4.00000
-0.39415,0.03030,1.00000
-0.77475,0.07843,4.00000
-0.59344,0.11884,0.00000
-0.34731,-0.23824,7.00000
-0.32649,-0.34783,7.00000
-0.17792,-0.48297,7.00000
0.79491,0.41176,8.00000
-0.04669,0.28947,10.00000
0.84765,0.07843,11.00000
-0.65162,0.22581,0.00000
-0.73287,-0.24966,3.00000
-0.37500,-0.84615,7.00000
-0.72085,0.07843,4.00000
-0.33235,-0.00414,1.00000
-0.11390,-0.45030,7.00000
-0.87500,0.07843,4.00000
-0.96758,0.07843,4.00000
0.05098,-0.21818,5.00000
-0.99130,0.41176,4.00000
0.29865,0.22581,10.00000
-0.79767,0.29630,0.00000
-0.85046,0.05594,4.00000
0.32812,-0.30909,5.00000
0.52150,0.36667,8.00000
-0.22621,0.31081,2.00000
-0.00941,0.07843,6.00000
-0.50000,0.45614,2.00000
-0.58218,-0.19935,3.00000
-0.77105,-0.27429,3.00000
-0.31121,0.09524,1.00000
-0.33708,0.07843,1.00000
-0.25526,-0.61303,7.00000
0.02768,0.07843,6.00000
0.16585,0.03831,9.00000
-0.47850,0.28205,0.00000
-0.64749,0.06061,0.00000
-0.62500,0.03245,0.00000
-0.42013,0.06061,1.00000
-0.03914,-0.25490,6.00000
-0.55666,0.07843,1.00000
-0.54343,0.30952,0.00000
-0.10054,0.12121,6.00000
-0.10878,0.00000,6.00000
-0.23359,-0.13889,6.00000
-0.41679,0.07843,1.00000
-0.06805,-0.21429,6.00000
-0.36150,0.25119,2.00000
-0.92145,0.05693,4.00000
-0.43786,0.37179,2.00000
-0.68311,0.28676,0.00000
0.12095,-0.15128,9.00000
-0.49382,-0.18391,1.00000
0.15200,0.43590,10.00000
-0.77690,-0.01626,4.00000
-0.50575,0.07843,1.00000
0.27485,0.22222,10.00000
-0.87312,0.07843,4.00000
-0.88692,0.07843,4.00000
-0.06084,0.22222,6.00000
-0.92136,0.01422,4.00000
-0.55497,0.00000,1.00000
-0.51518,0.31373,0.00000
0.27485,0.22222,10.00000
0.87885,0.00000,11.00000
0.52150,0.36667,8.00000
-0.37655,0.07843,1.00000
0.23982,-0.13287,9.00000
-0.12325,0.00000,6.00000
-0.54457,0.05195,1.00000
-0.81085,0.23953,4.00000
-0.28670,0.07843,1.00000
-0.59964,0.21212,0.00000
0.30890,0.00000,9.00000
-0.16159,0.45614,2.00000
-0.57289,0.07843,0.00000
-0.39587,0.00000,1.00000
0.33841,0.07843,9.00000
-0.47850,0.28205,0.00000
0.01138,0.07843,6.00000
-0.22602,0.07843,6.00000
-0.04320,0.21212,6.00000
-0.88495,0.06912,4.00000
0.89482,-0.08824,11.00000
-0.28183,0.00000,1.00000
0.00000,-0.06960,6.00000
-0.34283,-0.12531,1.00000
-0.45161,0.07843,1.00000
0.07956,-0.09357,9.00000
-0.83342,0.07843,4.00000
-0.03128,0.28205,10.00000
-0.57645,0.07843,0.00000
-0.14857,0.56156,2.00000
0.35000,-0.13455,9.00000
-0.50575,0.07843,1.00000
-0.62818,0.07843,0.00000
-0.93216,0.07843,4.00000
-0.96684,0.03030,4.00000
-0.53248,-0.18824,1.00000
-0.69188,0.07843,0.00000
-0.67941,0.16084,0.00000
0.27485,0.22222,10.00000
-0.55497,0.00000,1.00000
-0.10054,0.12121,6.00000
-0.61620,0.07843,0.00000
-0.24512,-0.46324,7.00000
