-0.41102,0.00000,0.00000
-0.67261,0.18132,1.00000
-0.37589,0.33333,2.00000
-0.25763,0.45614,9.00000
-0.96612,0.00000,1.00000
0.32614,0.07843,6.00000
0.14159,0.41176,9.00000
0.04882,-0.20728,7.00000
-0.00401,-0.48297,10.00000
0.15237,0.02151,6.00000
0.12053,-0.23109,7.00000
0.84343,0.31373,13.00000
0.15770,0.07843,6.00000
0.96998,0.00000,11.00000
-0.22727,0.73333,9.00000
-0.16997,0.16840,8.00000
-0.41102,0.00000,0.00000
-0.28738,0.41176,2.00000
-0.32105,0.07843,8.00000
-0.29540,0.07843,8.00000
-0.32874,0.38095,2.00000
-0.03312,0.10166,6.00000
-0.20387,0.36637,9.00000
-0.96159,0.07843,1.00000
-0.96279,0.07843,1.00000
-0.62144,0.00000,0.00000
0.95705,0.07843,11.00000
-0.56356,0.07843,0.00000
-0.67580,0.07843,1.00000
-0.15635,0.07843,8.00000
-0.33140,-0.17157,4.00000
-0.86165,0.58333,2.00000
-0.37500,-0.77778,3.00000
-0.71816,0.07843,1.00000
0.47068,0.55556,12.00000
-0.69543,-0.22222,4.00000
-0.97920,0.07843,1.00000
-0.93684,-0.07713,1.00000
-0.00789,0.35556,9.00000
-0.96440,-0.09790,1.00000
-0.70776,0.22222,1.00000
-0.57143,0.00909,0.00000
-0.30851,0.25143,8.00000
-0.59536,0.00000,0.00000
0.00000,0.00000,6.00000
0.17778,0.57197,9.00000
-0.22727,0.73333,9.00000
-0.70062,-0.28912,5.00000
-0.92211,0.07843,1.00000
-0.34715,0.07843,0.00000
0.00000,0.00000,6.00000
-0.39522,0.00000,0.00000
0.00000,-0.19474,7.00000
0.37567,-0.05747,14.00000
-0.75245,-0.37395,5.00000
-0.50000,0.45614,2.00000
-0.93357,-0.10548,1.00000
0.79096,-0.15708,11.00000
-0.40325,0.36364,2.00000
-0.64380,-0.20114,4.00000
0.04174,0.00000,6.00000
-0.27385,-0.26824,3.00000
-0.12540,-0.48297,3.00000
-0.51734,0.05128,0.00000
0.86669,0.07843,11.00000
-0.93246,0.18939,1.00000
-0.43263,0.00000,0.00000
-0.13158,-0.02727,8.00000
-0.17396,0.00000,8.00000
-0.85167,-0.22460,5.00000
-0.04687,0.72414,9.00000
-0.67761,0.40000,2.00000
-0.71617,0.07843,1.00000
-0.20132,0.07882,8.00000
-0.62143,0.00000,0.00000
-0.84382,0.00000,1.00000
-0.54453,0.07843,0.00000
-0.80950,-0.20000,5.00000
-0.14123,0.00000,8.00000
0.75921,0.41176,13.00000
-0.77287,0.12522,1.00000
0.25038,0.06250,6.00000
-0.47937,0.00000,0.00000
-0.89436,-0.02824,1.00000
-0.10153,-0.12531,7.00000
-0.05054,-0.32737,7.00000
-0.76080,0.45614,2.00000
-0.00202,0.00000,6.00000
-0.19558,-0.24677,7.00000
-0.20691,0.07692,8.00000
0.69488,0.41176,13.00000
0.82332,0.52941,13.00000
-0.27160,-0.16399,8.00000
-0.64569,0.06700,0.00000
-0.97291,0.07843,1.00000
0.28506,0.07407,6.00000
-0.48550,0.34848,2.00000
0.67236,0.07843,11.00000
-0.37202,0.00000,0.00000
-0.54816,0.07843,0.00000
-0.48600,0.00000,0.00000
-0.47144,0.41667,2.00000
-0.72651,0.23810,1.00000
-0.16509,0.07843,8.00000
-0.13488,0.00000,8.00000
-0.55247,0.07843,0.00000
-0.22727,0.73333,9.00000
-0.49310,0.12605,0.00000
0.90393,0.00000,11.00000
-0.74650,0.07843,1.00000
-0.66667,0.48718,2.00000
-0.55497,0.00000,0.00000
-0.77650,0.07843,1.00000
-0.15738,0.00000,8.00000
0.24721,0.00000,6.00000
-0.66667,0.13333,1.00000
-0.37052,-0.52381,3.00000
-0.49053,-0.12837,4.00000
0.77769,0.56522,13.00000
-0.05892,-0.09890,7.00000
0.36067,0.00000,14.00000
-0.76990,0.00000,1.00000
-0.26478,0.07843,8.00000
-0.96612,0.00000,1.00000
-0.46252,-0.13390,4.00000
-0.99475,0.07843,1.00000
0.54416,0.03509,14.00000
0.13859,0.07843,6.00000
-0.35542,0.00000,0.00000
0.49022,0.07843,14.00000
-0.66624,0.07843,1.00000
0.82876,-0.18590,11.00000
-0.89466,0.45614,1.00000
-0.45173,-0.20000,4.00000
-0.42356,0.00000,0.00000
0.81732,0.07843,11.00000
-0.20651,0.41176,9.00000
-0.84370,-0.02899,1.00000
0.24094,-0.12500,6.00000
0.00427,0.00000,6.00000
-0.96612,0.00000,1.00000
0.66440,-0.33333,14.00000
0.79008,0.40780,13.00000
-0.78939,0.07843,1.00000
0.00000,0.29437,9.00000
0.90849,0.07516,11.00000
-0.87870,0.00000,1.00000
-0.94001,-0.12554,1.00000
-0.98298,0.00000,1.00000
0.01780,0.12821,6.00000
-0.76379,0.15758,1.00000
-0.70203,0.00000,1.00000
0.85165,0.07843,11.00000
-0.59149,0.41176,2.00000
-0.95741,0.34667,1.00000
-0.68749,0.07843,1.00000
-0.29622,0.00000,8.00000
-0.23343,0.07843,8.00000
0.42110,-0.09942,14.00000
-0.62143,0.00000,0.00000
-0.00631,-0.84615,10.00000
-0.13605,0.54839,9.00000
-0.83535,-0.15064,5.00000
-0.48972,0.06388,0.00000
-0.31023,-0.01949,8.00000
-0.82238,0.33445,1.00000
-0.74521,0.07843,1.00000
-0.78714,0.07843,1.00000
0.35151,0.05837,14.00000
-0.91341,0.07843,1.00000
-0.15268,-0.48366,3.00000
-0.50000,0.72414,2.00000
-0.52871,0.00000,0.00000
-0.77927,0.17021,1.00000
-0.33639,0.03284,8.00000
-0.93918,0.07843,1.00000
-0.04509,0.36000,9.00000
-0.43663,0.07843,0.00000
-0.64583,0.16667,0.00000
-0.62695,0.07843,0.00000
0.98088,0.00000,11.00000
0.19776,0.05462,6.00000
-0.27476,0.25287,8.00000
0.07135,0.45614,9.00000
0.59714,-0.13455,14.00000
-0.67645,-0.42949,5.00000
-0.76537,0.00000,1.00000
0.53143,0.07210,14.00000
-0.10048,0.07843,8.00000
-0.12396,0.00000,8.00000
-0.79709,0.07843,1.00000
-0.87284,-0.24041,5.00000
0.72637,-0.09643,11.00000
0.67698,-0.25490,14.00000
-0.78503,-0.15074,5.00000
-0.83055,0.10185,1.00000
0.25797,0.00000,6.00000
-0.77287,0.13665,1.00000
-0.11082,-0.12531,7.00000
-0.34425,0.07843,0.00000
-0.91333,0.06394,1.00000
0.53881,0.12144,14.00000
-0.77034,0.08333,1.00000
-0.30146,0.07843,8.00000
-0.44487,0.45614,2.00000
0.00000,0.00000,6.00000
-0.78539,0.07843,1.00000
0.13207,0.07843,6.00000
0.79842,0.72414,13.00000
-0.91596,-0.65854,5.00000
0.64154,0.07843,11.00000
0.70380,0.07843,11.00000
-0.66667,0.48718,2.00000
-0.04255,-0.33333,7.00000
0.37567,-0.05747,14.00000
0.51546,-0.22727,14.00000
0.18704,0.00000,6.00000
-0.43705,-0.18824,4.00000
-0.30950,0.07843,8.00000
-0.72633,0.45614,2.00000
-0.41102,0.00000,0.00000
0.71622,0.59091,13.00000
0.57963,-0.14286,14.00000
-0.95911,0.07843,1.00000
-0.40625,0.26667,2.00000
-0.96612,0.00000,1.00000
0.94656,-0.06769,11.00000
-0.57215,0.07843,0.00000
0.02099,-0.48297,10.00000
-0.88429,-0.33333,5.00000
-0.63856,0.07843,0.00000
-0.30950,0.07843,8.00000
0.79553,-0.06192,11.00000
0.46708,0.07843,14.00000
-0.74134,0.39744,2.00000
0.00000,0.08923,6.00000
-0.91455,0.34667,1.00000
-0.84583,0.12077,1.00000
0.53792,0.05970,14.00000
-0.88616,0.26667,1.00000
-0.64514,0.07843,0.00000
-0.13488,0.00000,8.00000
-0.94790,0.00000,1.00000
-0.43263,0.00000,0.00000
0.28261,0.00000,6.00000
0.24721,0.00000,6.00000
0.44668,0.07843,14.00000
-0.50000,0.45614,2.00000
-0.31522,0.00952,8.00000
-0.89531,0.34667,1.00000
-0.45107,0.41176,2.00000
-0.64142,-0.46702,5.00000
0.44165,0.41176,12.00000
-0.64142,-0.46702,5.00000
0.28788,0.00000,6.00000
-0.72640,0.28571,1.00000
-0.78706,-0.16724,5.00000
-0.87900,-0.16724,5.00000
-0.14029,0.07692,8.00000
-0.18030,0.00000,8.00000
-0.88430,0.05462,1.00000
0.55588,0.00000,14.00000
-0.94385,0.00000,1.00000
-0.97504,-0.34824,5.00000
-0.53116,0.07843,0.00000
-0.47703,0.07843,0.00000
0.03239,0.07843,6.00000
-0.43571,0.00000,0.00000
-0.91745,0.49155,1.00000
0.26339,0.00000,6.00000
0.75216,0.41176,13.00000
-0.28788,0.12418,8.00000
0.50000,0.18095,12.00000
-0.14923,-0.77358,3.00000
0.26278,0.07843,6.00000
0.38133,-0.48297,10.00000
-0.31023,-0.01949,8.00000
-0.29086,0.56156,2.00000
-0.65020,0.07843,0.00000
-0.81093,0.08286,1.00000
-0.40432,0.23607,0.00000
-0.58796,0.07843,0.00000
0.44313,-0.00314,14.00000
-0.94805,0.05128,1.00000
-0.10224,0.07843,8.00000
-0.11148,0.00000,8.00000
-0.52400,0.45614,2.00000
0.01006,0.00000,6.00000
-0.67894,0.41667,2.00000
-0.36978,0.07843,0.00000
-0.94736,-0.03922,1.00000
0.25501,0.21379,6.00000
0.05952,0.41176,9.00000
0.34973,0.07843,14.00000
-0.23751,0.00000,8.00000
-0.46882,-0.09091,4.00000
-0.70548,0.09767,1.00000
0.46322,0.00000,14.00000
0.35227,0.01299,14.00000
0.06010,0.00000,6.00000
-0.76353,0.12144,1.00000
-0.77389,-0.14105,5.00000
-0.49794,0.20238,0.00000
-0.10153,-0.12531,7.00000
-0.22458,0.15741,8.00000
-0.26463,0.00000,8.00000
-0.40610,0.01449,0.00000
0.06065,0.30924,9.00000
-0.63120,0.45614,2.00000
-0.05042,0.03030,8.00000
0.16500,-0.35747,10.00000
0.33329,0.03509,14.00000
-0.78730,0.07843,1.00000
0.37985,0.07843,14.00000
-0.57313,0.41176,2.00000
0.39677,0.07843,14.00000
-0.35919,0.07843,0.00000
-0.81644,-0.22460,5.00000
0.73772,0.07843,11.00000
-0.91787,-0.04762,1.00000
0.12395,0.18954,6.00000
-0.88917,0.07843,1.00000
-0.27131,0.00000,8.00000
-0.43126,-0.84615,3.00000
-0.05054,-0.32737,7.00000
0.18704,0.00000,6.00000
0.16410,0.62500,9.00000
0.90150,0.07843,11.00000
0.32367,-0.25490,10.00000
-0.67927,0.00000,1.00000
-0.24417,0.07843,8.00000
0.30769,0.45614,12.00000
0.18704,0.00000,6.00000
-0.93223,-0.52525,5.00000
-0.47233,0.33333,2.00000
0.27897,0.11253,6.00000
-0.97822,0.07843,1.00000
0.61085,0.07843,14.00000
-0.71998,0.07843,1.00000
0.98014,0.23188,11.00000
-0.55497,0.02747,0.00000
0.77776,0.07843,11.00000
-0.58748,-0.33333,4.00000
0.02871,0.07843,6.00000
-0.86529,0.07843,1.00000
-0.18294,0.04603,8.00000
0.37023,-0.08485,14.00000
0.35040,0.00000,14.00000
