0.47762,0.00000,12.00000
0.49743,0.00000,12.00000
-0.62226,0.07843,0.00000
-0.48307,0.07843,0.00000
0.08333,0.06061,11.00000
-0.59449,-0.31551,8.00000
-0.98065,0.07843,1.00000
-0.67034,0.00000,1.00000
0.65734,0.06667,14.00000
0.01016,0.72414,9.00000
0.33270,0.41667,12.00000
-0.59523,0.07843,0.00000
0.00000,-0.37879,6.00000
0.72287,0.03030,14.00000
-0.36178,0.17241,10.00000
-0.84777,0.07843,1.00000
-0.52137,0.41176,0.00000
-0.79997,0.25758,1.00000
-0.82290,0.00000,1.00000
0.44344,-0.36601,13.00000
-0.53932,-0.16195,8.00000
-0.67426,-0.08102,3.00000
-0.11082,-0.12531,10.00000
-0.45198,-0.04977,10.00000
-0.78317,0.07843,1.00000
-0.58659,0.07843,0.00000
-0.91254,0.07843,1.00000
-0.85139,0.28571,1.00000
-0.00862,-0.12312,11.00000
-0.37500,-0.84615,5.00000
-0.87956,0.02973,1.00000
-0.23302,0.22222,10.00000
-0.87017,0.31884,1.00000
-0.85428,0.31884,1.00000
-0.10153,-0.12531,10.00000
-0.17435,0.00000,10.00000
-0.31968,0.41176,9.00000
-0.41659,-0.48297,8.00000
-0.05367,0.23188,11.00000
-0.77440,0.07843,1.00000
-0.25737,0.10407,10.00000
-0.96637,0.07843,1.00000
-0.43197,0.12121,0.00000
-0.11082,-0.12531,10.00000
-0.78048,0.01299,1.00000
0.30952,-0.15561,13.00000
-0.64742,0.05797,0.00000
-0.54785,0.03036,0.00000
0.61957,-0.31237,13.00000
0.84602,-0.30252,14.00000
-0.62052,0.07843,0.00000
-0.03827,-0.28054,4.00000
-0.78516,0.07843,1.00000
0.08478,-0.06349,11.00000
-0.44444,0.19231,0.00000
-0.91869,0.07843,1.00000
-0.19792,0.17788,10.00000
-0.50860,0.11111,0.00000
-0.72275,0.07843,1.00000
-0.23789,0.07843,10.00000
-0.15864,0.07843,10.00000
0.11740,0.38889,9.00000
-0.57384,0.14762,0.00000
-0.84514,0.07843,1.00000
-0.62633,0.26667,0.00000
-0.65646,0.30952,0.00000
0.50178,-0.17874,13.00000
0.60696,0.41176,15.00000
-0.54401,0.00000,0.00000
0.34766,0.07843,12.00000
0.88653,0.08163,14.00000
-0.05601,-0.03750,11.00000
